"qry_transcript_id","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code","male_log2FoldChange","female_log2FoldChange"
"TU32604","LOC111511946","G18598","neuroendocrine convertase 2","refseq","XM_023168025.1","neuroendocrine convertase 2","p",0.784258092235602,1.5583552022935
"TU32603","LOC111511938","G18597","uncharacterized abhydrolase domain-containing protein DDB_G0269086","refseq","XM_023168015.1","uncharacterized abhydrolase domain-containing protein DDB_G0269086","=",0.782919526130122,1.6910135400723
"TU39722","LOC111514672","G23013","alpha-tocopherol transfer protein-like","refseq","XM_023170923.1","alpha-tocopherol transfer protein-like","=",-2.09738395683171,-3.03530835497366
"TU31554","LOC111511504","G17937","putative phosphoenolpyruvate synthase","refseq","XM_023167519.1","putative phosphoenolpyruvate synthase","j",-1.22417096588177,-2.16937775908293
"TU33553",NA,"G19174","* ---NA---","novel",NA,"---NA---","u",-1.4705490585632,-1.51639593631094
"TU20250","LOC111507140","G11375","very-long-chain 3-oxoacyl-CoA reductase-B","refseq","XM_023162400.1","very-long-chain 3-oxoacyl-CoA reductase-B","=",-0.844625432292407,-2.25239640929225
"TU20258","LOC111507142","G11379","zinc finger protein basonuclin-2-like","refseq","XM_023162403.1","zinc finger protein basonuclin-2-like","e",-2.25565085331362,-1.7057511190692
"TU3348","LOC111513791","G1812","H/ACA ribonucleoprotein complex subunit 4","refseq","XM_023170016.1","H/ACA ribonucleoprotein complex subunit 4","=",-0.7949637443042,-0.395348768473339
"TU30609","LOC111511144","G17362","sphingomyelin phosphodiesterase-like","refseq","XM_023167157.1","sphingomyelin phosphodiesterase-like","c",0.804020451146344,0.888856151910441
"TU19495","LOC111506818","G10930","transcription factor BTF3 homolog 4","refseq","XM_023162024.1","transcription factor BTF3 homolog 4","=",0.532236821746916,0.49372619549055
"TU25376","LOC111509094","G14283","myrosinase 1-like","refseq","XM_023164784.1","myrosinase 1-like","j",-7.84777246378719,-11.6322793118782
"TU25375","LOC111509094","G14282","myrosinase 1-like","refseq","XM_023164784.1","myrosinase 1-like","n",-1.27874261847809,-8.72536037880705
"TU25374","LOC111509094","G14282","myrosinase 1-like","refseq","XM_023164784.1","myrosinase 1-like","j",-9.79557330821732,-10.9857940143173
"TU25994","LOC111509342","G14671","uncharacterized LOC111509342","refseq","XR_002722624.1","uncharacterized LOC111509342","k",-14.1810971405094,-13.3683047792653
"TU22960","LOC111508174","G12919","uncharacterized LOC111508174","refseq","XR_002722493.1","uncharacterized LOC111508174, transcript variant X1","j",5.02032884979807,7.45791172287065
"TU10905","LOC111503474","G6100","peroxisomal biogenesis factor 19","refseq","XM_023157771.1","peroxisomal biogenesis factor 19","=",-0.479730200189575,-0.339371561542936
"TU34426","LOC111512613","G19689","signal peptidase complex subunit 3","refseq","XM_023168758.1","signal peptidase complex subunit 3","x",-0.718033467356683,-0.803358573351538
"TU13769","LOC111504625","G7741","co-chaperone protein daf-41","refseq","XM_023159281.1","co-chaperone protein daf-41","=",-0.331488181307181,-0.457362775687785
"TU13768","LOC111504627","G7740","glycine--tRNA ligase","refseq","XM_023159283.1","glycine--tRNA ligase","c",-0.788500443589832,-0.682625991942614
"TU4576","LOC111517430","G2535","androgen-induced gene 1 protein-like","refseq","XM_023173588.1","androgen-induced gene 1 protein-like","=",-0.953943210464252,-1.42934475117762
"TU44783","LOC111516813","G26591","multidrug resistance-associated protein 4-like","refseq","XM_023172921.1","multidrug resistance-associated protein 4-like","=",1.59811775096935,3.13822142929576
"TU44788","LOC111516817","G26595","uncharacterized LOC111516817","refseq","XR_002723738.1","uncharacterized LOC111516817","j",-24.8785951085322,-24.1752903468205
"TU29704","LOC111510786","G16825","uncharacterized LOC111510786","refseq","XM_023166730.1","uncharacterized LOC111510786","j",21.9878231737178,30.4033354313282
"TU29700","LOC111510780","G16822","uncharacterized LOC111510780","refseq","XM_023166718.1","uncharacterized LOC111510780","j",-0.880631856785453,-0.739465436564057
"TU11197","LOC111503555","G6241","mpv17-like protein","refseq","XM_023157895.1","mpv17-like protein, transcript variant X2","=",-0.688277078868009,-1.85798099785562
"TU28548",NA,"G16132","* RING finger and CHY zinc finger domain-containing protein 1-like","novel","XP_023028887","RING finger and CHY zinc finger domain-containing protein 1-like","u",-0.420091379631079,-0.494600087592122
"TU31824","LOC111511611","G18106","cleavage and polyadenylation specificity factor subunit 1","refseq","XM_023167640.1","cleavage and polyadenylation specificity factor subunit 1","j",0.64538850945609,0.510734085729603
"TU17099","LOC111505928","G9647","cathepsin B-like","refseq","XM_023160836.1","cathepsin B-like","=",-1.9767114084833,-8.16019134875888
"TU17098","LOC111505926","G9646","failed axon connections","refseq","XM_023160834.1","failed axon connections","j",0.859661894576569,2.09965656178556
"TU17097","LOC111505926","G9646","failed axon connections","refseq","XM_023160834.1","failed axon connections","c",0.837616766970814,1.91909580519178
"TU40376",NA,"G23449","* CBM 14 domain containing protein","novel","XP_018568787","CBM 14 domain containing protein","u",-10.3920048415799,-13.1020798306977
"TU40375","LOC111514967","G23448","uncharacterized LOC111514967","refseq","XR_002723454.1","uncharacterized LOC111514967","o",1.21219006582833,3.0998824839476
"TU19595","LOC111506860","G10983","acyl-CoA synthetase family member 2","refseq","XM_023162075.1","acyl-CoA synthetase family member 2, mitochondrial-like","j",-1.89555376437278,-1.86910739282222
"TU37085","LOC111513626","G21342","inactive dipeptidyl peptidase 10-like","refseq","XM_023169851.1","inactive dipeptidyl peptidase 10-like","=",0.962667725776824,1.21406641385968
"TU6708","LOC111518317","G3708","protein spinster","refseq","XM_023174733.1","protein spinster, transcript variant X1","i",2.83055228199828,1.59783320385021
"TU4634","LOC111517460","G2573","KH domain-containing protein akap-1","refseq","XM_023173627.1","KH domain-containing protein akap-1, transcript variant X1","j",3.68875894240548,3.86327876968872
"TU28260",NA,"G15953","* ---NA---","novel",NA,"---NA---","u",4.68850999457145,2.61032334176766
"TU26478","LOC111509536","G14945","C-type lectin 37Db-like","refseq","XM_023165301.1","C-type lectin 37Db-like","j",2.52334668671332,6.73057505554342
"TU39683","LOC111514655","G22988","NADH-ubiquinone oxidoreductase 75 kDa subunit","refseq","XM_023170910.1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial-like","=",-0.871195443051959,-0.760394295706834
"TU31450","LOC111511465","G17868","glycerate kinase-like","refseq","XM_023167477.1","glycerate kinase-like, transcript variant X1","=",-1.64048751771779,-1.35867862254267
"TU45434","LOC111517100","G27111","sphingolipid delta(4)-desaturase DES1-like","refseq","XM_023173137.1","sphingolipid delta(4)-desaturase DES1-like","=",-0.713571384036039,-0.819306216024501
"TU38467",NA,"G22223","* ---NA---","novel",NA,"---NA---","u",0.600443547854369,0.784268087698125
"TU1944","LOC111506876","G1034","congested-like trachea protein","refseq","XM_023162099.1","congested-like trachea protein","=",0.593295508261205,0.851074433026481
"TU66","Trnap-cgg","G40",NA,"refseq","Trnap-cgg",NA,"x",0.634452579600182,0.616941193571439
"TU64","LOC111517487","G39","protein lethal(2)essential for life-like","refseq","XM_023173699.1","protein lethal(2)essential for life-like","o",26.698202322693,36.6932870209844
"TU18179","LOC111506310","G10214","phosphatidylinositol glycan anchor biosynthesis class U protein","refseq","XM_023161343.1","phosphatidylinositol glycan anchor biosynthesis class U protein","=",-0.555182827071351,-0.409369094636792
"TU18174","LOC111506306","G10209","WD repeat-containing protein 89","refseq","XM_023161339.1","WD repeat-containing protein 89","=",-0.408030798840391,-0.552930794973513
"TU6335","LOC111518171","G3505","alpha-aminoadipic semialdehyde dehydrogenase","refseq","XM_023174532.1","alpha-aminoadipic semialdehyde dehydrogenase","=",-2.84479331059694,-2.62700122171811
"TU26072","LOC111509367","G14716","uncharacterized LOC111509367","refseq","XM_023165094.1","uncharacterized LOC111509367","j",-20.2816206278031,-26.8144327650586
"TU26079","LOC111509375","G14721","ataxin-1-like","refseq","XM_023165102.1","ataxin-1-like","=",0.792760981050206,0.819433104080325
"TU28386","LOC111510232","G16030","28S ribosomal protein S17","refseq","XM_023166130.1","28S ribosomal protein S17, mitochondrial","j",-0.669378844285708,-0.651902079273696
"TU17251","LOC111505988","G9738","WD repeat and HMG-box DNA-binding protein 1","refseq","XM_023160903.1","WD repeat and HMG-box DNA-binding protein 1","i",-2.94353936749192,-3.45657838821467
"TU41584","LOC111515438","G24264","uncharacterized LOC111515438","refseq","XM_023171664.1","uncharacterized LOC111515438, transcript variant X1","x",-1.44191482229382,-2.69181519443781
"TU41582","LOC111515438","G24262","uncharacterized LOC111515438","refseq","XR_002723538.1","uncharacterized LOC111515438, transcript variant X2","=",-1.2611499823693,-1.84031624851434
"TU41583","LOC111515438","G24263","uncharacterized LOC111515438","refseq","XM_023171664.1","uncharacterized LOC111515438, transcript variant X1","i",-0.837843646416693,-1.86198071359265
"TU7016","LOC111501915","G3896","myotubularin-related protein 3","refseq","XM_023155839.1","myotubularin-related protein 3, transcript variant X1","=",0.889536863231713,0.595608690197411
"TU4433","LOC111517351","G2443","alpha-methylacyl-CoA racemase","refseq","XM_023173482.1","alpha-methylacyl-CoA racemase","j",-0.402395903922896,-0.696002615443492
"TU39545",NA,"G22894","* ---NA---","novel",NA,"---NA---","u",1.22397107296582,1.3503992783347
"TU42773",NA,"G25079","* arylsulfatase B-like","novel","XP_023027990","arylsulfatase B-like","u",1.74944695138386,1.05014185229633
"TU5385","LOC111517797","G2987","leukocyte surface antigen CD53-like","refseq","XM_023174075.1","leukocyte surface antigen CD53-like","=",1.34047264389681,1.75615526241341
"TU5382","LOC111517794","G2984","leukocyte surface antigen CD53-like","refseq","XM_023174072.1","leukocyte surface antigen CD53-like","=",0.992183790528682,2.07409448692136
"TU11013",NA,"G6134","* hypothetical protein JTB14_010805","novel","KAG5887224","hypothetical protein JTB14_010805","u",18.9013948687757,25.0545033202692
"TU7839","LOC111502256","G4358","alpha-1","refseq","XM_023156279.1","alpha-1,3/1,6-mannosyltransferase ALG2","=",-0.426940360969954,-0.500107901172225
"TU44963","LOC111516906","G26734","C-1-tetrahydrofolate synthase","refseq","XM_023172996.1","C-1-tetrahydrofolate synthase, cytoplasmic-like","c",-1.50883622371779,-1.85925172484026
"TU10761","LOC111503413","G6018","zinc finger CCCH domain-containing protein 3","refseq","XM_023157708.1","zinc finger CCCH domain-containing protein 3","k",0.839711298511725,1.35415893246133
"TU37119","LOC111513639","G21364","protein snakeskin-like","refseq","XM_023169861.1","protein snakeskin-like","=",0.802600031609287,1.26939752664584
"TU25891","LOC111509291","G14597","thioredoxin reductase-like selenoprotein T homolog CG3887","refseq","XM_023165002.1","thioredoxin reductase-like selenoprotein T homolog CG3887","=",-0.471089525764159,-0.472741283511129
"TU25895","LOC111509292","G14600","X-box-binding protein 1","refseq","XM_023165004.1","X-box-binding protein 1, transcript variant X1","=",0.776807519401705,0.551366303993603
"TU36497","LOC111513404","G20971","dnaJ homolog subfamily C member 2","refseq","XM_023169606.1","dnaJ homolog subfamily C member 2","=",0.787906129536173,1.05996759552321
"TU36141","LOC111513274","G20755","uncharacterized LOC111513274","refseq","XM_023169461.1","uncharacterized LOC111513274, transcript variant X4","j",0.773513763054169,0.721117815611037
"TU36145","LOC111513274","G20755","uncharacterized LOC111513274","refseq","XM_023169458.1","uncharacterized LOC111513274, transcript variant X1","j",1.76730322117672,1.20007424584152
"TU20367","LOC111507176","G11429","protein jagunal","refseq","XM_023162452.1","protein jagunal","k",-0.443242542942697,-0.554684916736676
"TU39342","LOC111514498","G22776","UPF0390 protein UM03986","refseq","XM_023170735.1","UPF0390 protein UM03986","k",20.5245226172612,25.2422922895354
"TU12139","LOC111503953","G6789","regucalcin-like","refseq","XM_023158398.1","regucalcin-like","m",-1.90226432764187,-2.06697546570405
"TU12689","LOC111504182","G7109","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4","refseq","XM_023158682.1","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","j",-1.16875665491749,-1.08928880869497
"TU28059","LOC111510112","G15842","uncharacterized LOC111510112","refseq","XR_002722730.1","uncharacterized LOC111510112","=",-1.51985332108457,-1.6346246167767
"TU38105","LOC111514018","G21990","homeotic protein spalt-major-like","refseq","XM_023170247.1","homeotic protein spalt-major-like","o",1.3422243155586,2.47288876704387
"TU11567","LOC111503714","G6452","protein yellow-like","refseq","XM_023158086.1","protein yellow-like","=",-1.33575002547333,-1.6591689518668
"TU28198","LOC111510168","G15922","lipase member H-A-like","refseq","XM_023166051.1","lipase member H-A-like, transcript variant X1","=",-3.90004470561869,-1.65588053425982
"TU41621","LOC111515465","G24298","far upstream element-binding protein 2-like","refseq","XM_023171688.1","far upstream element-binding protein 2-like","j",0.831747694059541,1.260879273202
"TU41620","LOC111515465","G24297","far upstream element-binding protein 2-like","refseq","XM_023171688.1","far upstream element-binding protein 2-like","j",1.07570927254311,1.09820927379017
"TU6243","LOC111518098","G3444","coiled-coil and C2 domain-containing protein 2A","refseq","XM_023174439.1","coiled-coil and C2 domain-containing protein 2A","n",-23.8868225280636,-25.3197796527888
"TU36301","LOC111513333","G20856","GILT-like protein 1","refseq","XM_023169534.1","GILT-like protein 1, transcript variant X1","=",-1.52680076017699,-1.79830192799174
"TU1757","LOC111506062","G928","probable ATP-dependent RNA helicase CG8611","refseq","XM_023160995.1","probable ATP-dependent RNA helicase CG8611","j",0.674089418981072,0.613988579662389
"TU34212","LOC111512533","G19557","probable chitinase 10","refseq","XM_023168672.1","probable chitinase 10","j",-21.0177654100904,-29.1168973760789
"TU34213","LOC111512533","G19557","probable chitinase 10","refseq","XM_023168672.1","probable chitinase 10","n",-2.50493823789674,-9.68001618553027
"TU34210","LOC111512533","G19557","probable chitinase 10","refseq","XM_023168672.1","probable chitinase 10","n",-4.98397143596028,-3.82806270761919
"TU34211","LOC111512533","G19557","probable chitinase 10","refseq","XM_023168672.1","probable chitinase 10","j",-4.85612431890836,-5.86410513715336
"TU8348","LOC111502461","G4645","transmembrane protein 120 homolog","refseq","XM_023156544.1","transmembrane protein 120 homolog","=",-1.12649499712924,-2.99911779469324
"TU8341","LOC111502454","G4640","uncharacterized LOC111502454","refseq","XM_023156538.1","uncharacterized LOC111502454","j",21.1241310760147,26.5708113741541
"TU25911",NA,"G14611","* hypothetical protein JTB14_005457","novel","KAG5893792","hypothetical protein JTB14_005457","r",3.1952681697343,4.5321147341827
